doi,pmid,title,authors,journal,year,pub_date,pub_types,section,subtopic,tags,take,impact,digests,first_seen,source,confidence,verified,oa,has_abstract,url
10.1097/mat.0000000000001854,,Right Ventricular Injury Increases Mortality in Patients With Acute Respiratory Distress Syndrome on Veno-Venous Extracorporeal Membrane Oxygenation: A Systematic Review and Meta-Analysis,"Chad, Thomas; Yusuff, Hakeem; Zochios, Vasileios; Pettenuzzo, Tommaso; Fan, Eddy; Schmidt, Matthieu; for the Protecting the Right Ventricle network (PRORVnet)",ASAIO Journal,2022,,,ECMO,VV,,,,2023-01,2023-01-01,archive,0.941,True,False,False,https://journals.lww.com/asaiojournal/Abstract/2023/01000/Right_Ventricular_Injury_Increases_Mortality_in.6.aspx
10.1097/mat.0000000000001896,,Clinical Guidelines for Routine Neuromonitoring in Neonatal and Pediatric Patients Supported on Extracorporeal Membrane Oxygenation,"Pandiyan, Poornima; Cvetkovic, Mirjana; Antonini, Marta Velia; Shappley, Rebekah K. H.; Karmakar, Swati A.; Raman, Lakshmi",ASAIO Journal,2023,,,ECMO,general,,,,2023-08,2023-08-01,archive,1.0,True,False,False,https://journals.lww.com/asaiojournal/fulltext/9900/clinical_guidelines_for_routine_neuromonitoring_in.296.aspx
10.1097/mat.0000000000001905,,Alterations in Coronary Blood Flow and the Risk of Left Ventricular Distension in Venoarterial Extracorporeal Membrane Oxygenation,"Myneni, Manoj; Cheema, Faisal H.; Rajagopal, Keshava",ASAIO Journal,2023,,,ECMO,general,,,,2023-03,2023-03-01,archive,0.962,True,False,False,https://journals.lww.com/asaiojournal/Abstract/9900/Alterations_in_Coronary_Blood_Flow_and_the_Risk_of.169.aspx
10.1097/mat.0000000000001920,,Use of Image Guidance During Pediatric Venovenous Extracorporeal Membrane Oxygenation Cannulation: A Survey of the American Pediatric Surgical Association,"Robertson, Jason O.; Shanaz Hossain, Mir; Khan, Faraz A.; Cass, Darrell L.",ASAIO Journal,2023,,,ECMO,cannulation,,,,2023-03,2023-03-01,archive,1.0,True,False,False,https://journals.lww.com/asaiojournal/Fulltext/9900/Use_of_Image_Guidance_During_Pediatric_Venovenous.182.aspx
10.1097/mat.0000000000001934,,Does Tracheostomy Improve Outcomes in Those Receiving Venovenous Extracorporeal Membrane Oxygenation?,"Boudreaux, Joel C.; Urban, Marian; Thompson, Shaun L.; Castleberry, Anthony W.; Moulton, Michael J.; Siddique, Aleem",ASAIO Journal,2023,,,ECMO,epidemiology,,,,2023-05,2023-05-01,archive,0.914,True,True,False,https://journals.lww.com/asaiojournal/fulltext/2023/06000/does_tracheostomy_improve_outcomes_in_those.20.aspx
10.1097/mat.0000000000001970,,Association Between Disrupted Cerebral Autoregulation and Radiographic Neurologic Injury for Children on Extracorporeal Membrane Oxygenation: A Prospective Pilot Study,"Sanford, Ethan L.; Akorede, Rufai; Miller, Isabel; Morriss, Michael Craig; Nandy, Karabi; Raman, Lakshmi; Busch, David R.",ASAIO Journal,2023,,,ECMO,neuro-on-ECMO,,,,2023-05,2023-05-01,archive,0.95,True,False,False,https://journals.lww.com/asaiojournal/Fulltext/9900/Association_Between_Disrupted_Cerebral.244.aspx
10.1097/mat.0000000000001977,,Prevalence and Indications for Oxygenator Circuit Replacement in Patients Receiving Venovenous Extracorporeal Membrane Oxygenation,"Vasques, Francesco; Sanderson, Barnaby; Correa, Genex; Collins, Patrick; Camarda, Valentina; Giosa, Lorenzo; Retter, Andrew; Meadows, Chris; Barrett, Nicholas A.; Camporota, Luigi",ASAIO Journal,2023,,,ECMO,general,,,,2023-05,2023-05-01,archive,1.0,True,False,False,https://journals.lww.com/asaiojournal/Abstract/9900/Prevalence_and_Indications_for_Oxygenator_Circuit.238.aspx
10.1097/mat.0000000000001989,,Early Tracheostomy During Extracorporeal Membrane Oxygenation: The Question Is Not When But Who,"Fox, Matthew P.",ASAIO Journal,2023,,,ECMO,general,,,,2023-05,2023-05-01,archive,1.0,True,False,False,https://journals.lww.com/asaiojournal/fulltext/2023/06000/early_tracheostomy_during_extracorporeal_membrane.21.aspx
10.1097/mat.0000000000002004,,Experience With the Crescent• Right Atrial Jugular Dual Lumen Catheter for Pediatric Venovenous Extracorporeal Membrane Oxygenation: A Case Series,"Walczak, Ashley B.; Bigelow, Amee M.; Schneider, Brian; Deitemyer, Matthew; Duffy, Vicky; Lloyd, Eric A.; Frazier, W. Joshua; Seabrook, Ruth B.; Halaweish, Ihab F.; McConnell, Patrick I.",ASAIO Journal,2023,,,ECMO,general,,,,2023-08,2023-08-01,archive,1.0,True,False,False,https://journals.lww.com/asaiojournal/fulltext/9900/experience_with_the_crescent_right_atrial_jugular.303.aspx
10.1097/mat.0000000000002020,,Therapeutic Hypothermia for Refractory Hypoxemia on Venovenous Extracorporeal Membrane Oxygenation: An In Silico Study,"Joyce, Christopher J.; Udy, Andrew; Burrell, Aidan; Brown, Alastair",ASAIO Journal,2023,,,ECMO,general,,,,2023-08,2023-08-01,archive,1.0,True,False,False,https://journals.lww.com/asaiojournal/abstract/9900/therapeutic_hypothermia_for_refractory_hypoxemia.279.aspx
10.1097/mat.0000000000002042,,Challenges of Nutrition Support in Pediatric Patients Requiring Extracorporeal Membrane Oxygenation,"Zivick, Elizabeth; Kilgallon, Kevin; Cheifetz, Ira M.",ASAIO Journal,2023,,,ECMO,general,,,,2023-10,2023-10-01,archive,0.914,True,False,False,https://journals.lww.com/asaiojournal/fulltext/9900/challenges_of_nutrition_support_in_pediatric.306.aspx
10.1097/mat.0000000000002054,,Preload Responsiveness in Patients With Acute Respiratory Distress Syndrome Managed With Extracorporeal Membrane Oxygenation,"Loosen, Gregor; Conrad, Alice Marguerite; Essert, Nils; Boesing, Christoph; Hagmann, Michael; Thiel, Manfred; Luecke, Thomas; Rocco, Patricia R. M.; Pelosi, Paolo; Krebs, Joerg",ASAIO Journal,2023,,,ECMO,general,,,,2023-11,2023-11-01,archive,0.95,True,False,False,https://journals.lww.com/asaiojournal/fulltext/2024/01000/preload_responsiveness_in_patients_with_acute.9.aspx?context=featuredarticles&collectionid=4
10.1097/mat.0000000000002085,,Prevalence of FXII-Deficiency and Its Relevance to Monitoring Anticoagulation in Adults Receiving Extracorporeal Membrane Oxygenation,"Brock, Roman; Kornfehl, Andrea; Staudinger, Thomas; Schellongowski, Peter; Quehenberger, Peter; Schwameis, Michael; Buchtele, Nina",ASAIO Journal,2023,,,ECMO,anticoagulation,,,,2023-10,2023-10-01,archive,1.0,True,False,False,https://journals.lww.com/asaiojournal/abstract/9900/prevalence_of_fxii_deficiency_and_its_relevance_to.338.aspx
10.1097/mat.0000000000002109,,"Short-Term Outcomes, Functional Status, and Risk Factors for Requiring Extracorporeal Life Support After Norwood Operation: A Single-Center Retrospective Study","Beshish, Asaad G.; Amedi, Alan; Harriott, Ashley; Patel, Shayli; Evans, Sean; Scheel, Amy; Xiang, Yijin; Keesari, Rohali; Harding, Amanda; Davis, Joel; Shashidharan, Subhadra; Yarlagadda, Vamsi; Aljiffry, Alaa",ASAIO Journal,2024,,,ECMO,epidemiology,,,,2024-04,2024-04-01,archive,0.941,True,False,False,https://journals.lww.com/asaiojournal/pages/articleviewer.aspx?year=2024&issue=04000&article=00013&type=Fulltext
10.1097/mat.0000000000002212,,Massive Transfusion in Pediatric Patients on Extracorporeal Membrane Oxygenation: A Secondary Analysis of the Massive Transfusion in Children (MATIC) Study,"Hargrave, Emily; Alexander, Robin; Leeper, Christine M.; Leonard, Julie C.; Josephson, Casandra D.; Steiner, Marie E.; Spinella, Philip C.; Muszynski, Jennifer A.; for the MATIC Investigators and PALISI BloodNet",ASAIO Journal,2024,,,ECMO,general,,,,2024-04,2024-04-01,archive,1.0,True,False,False,https://journals.lww.com/asaiojournal/abstract/9900/massive_transfusion_in_pediatric_patients_on.467.aspx
10.1097/mat.0000000000002361,,"Clinical Practice With Preprimed Extracorporeal Membrane Oxygenation: Safety, Sterility, and Functionality","Renghini, Mauro; Maddinelli, Debora; Papeo, Anna; Puglia, Carmine; Montisci, Andrea; Cattaneo, Sergio; Benussi, Stefano",ASAIO Journal,2024,,,ECMO,general,,,,2024-12,2024-12-01,archive,1.0,True,False,False,https://journals.lww.com/asaiojournal/fulltext/9900/clinical_practice_with_preprimed_extracorporeal.607.aspx
10.1097/mat.0000000000002514,40719317,Patients Post Cardiac Surgery Requiring Venoarterial Extracorporeal Membrane Oxygenation: Outcomes From an Intensivist-Led Extracorporeal Membrane Oxygenation Program,Mihu MR; El Banayosy AM; Schoaps RS; Cain K; Swant LV; Bell MT; Johnson JC; Freno DR; Vanhooser DW; Maybauer MO; El Banayosy A; Brewer JM,ASAIO J,2026,2025-07-28,Observational Study,ECMO,,,"Single-center retrospective cohort of adult patients placed on VA-ECMO for post-cardiac-surgery cardiogenic shock, managed by an intensivist-led ECMO program (N=161). Reports survival to discharge, renal replacement therapy use, and neurologic complication rates.",confirmatory/descriptive cohort,2026-W27,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002514
10.1097/mat.0000000000002540,40853011,Large Single-Center Experience With Extubation During Neonatal and Pediatric Extracorporeal Membrane Oxygenation,Holton C; Orrick J; Newton D; Miller JO (Children's Mercy Hospital; Kansas City),ASAIO J,2025,2025-08-25,Observational (single-center retrospective),ECMO,,,"Largest reported single-center pediatric extubation-on-ECMO cohort (N=40 over 10 years, 8.6% of all ECMO runs). Extubated patients tended to be older and cannulated for pulmonary support. Survival to discharge 75% vs non-extubated cohort (p=0.044). After adjustment for ECMO run duration, extubated patients had more GI hemorrhage and CRRT use; no excess mechanical, neurologic, cardiovascular, or pulmonary complications.",hypothesis-generating,2026-W23,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002540
10.1097/mat.0000000000002542,40864104,Pediatric Critical Hematology Oncology Referral Pathway for Extracorporeal Life Support: Standardized Evaluation and Transfer Can Improve Survival,Sandhu HS; Fan K; Shah S; (Morrison RR; Ghafoor S; Le Bonheur Children's Hospital / St. Jude Children's Research Hospital; Memphis),ASAIO J,2025,2025-08-27,Observational (single-center pre/post),ECMO,,,"Retrospective chart review of 46 pediatric heme-onc patients transferred for ECLS evaluation (2010–2021). Pre-CHORPE pathway (n=17): 6 placed on ECLS, 0 survived to discharge. Post-CHORPE (n=28): 9 on ECLS, 5 survived to discharge (OR 15.9, p=0.03). Fewer transfer complications post-implementation (p=0.023). Standardized referral criteria also reduced inappropriate ECLS use.",hypothesis-generating,2026-W23,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002542
10.1097/mat.0000000000002546,40923597,Outcomes of a Second Run of Extracorporeal Membrane Oxygenation in Neonates: A Propensity Score Matched Analysis of a Nationwide Registry,Thobani H; Khan MO; Tirrell TF,ASAIO J,2026,2025-09-09,Journal Article,ECMO,,,"ELSO Registry analysis of 12,292 neonates undergoing 12,668 ECMO runs, 2009–2019, comparing single-run with two-run patients. Survival to discharge was 33.8% after a second run versus 62.9% for single-run patients; propensity-matched odds of death were 3.53 (95% CI 2.75–4.56) irrespective of physiologic status or indication. Neonates needing a second run had shorter first runs and were more often venoarterial.",practice-relevant,2026-W33,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002546
10.1097/mat.0000000000002555,40981641,"Hemodynamic Ramp Test in Cardiogenic Shock Supported by Microaxial Flow Pump: Protocol Description, Feasibility, and Hemodynamic Response",Ikeda Y; Iikura S; Nakahara S,ASAIO J,2026,2025-09-22,Journal Article,Cardiac CC,,,"Single-center prospective study of a standardized Impella ramp protocol in 54 cardiogenic shock patients meeting pretest stability criteria, stepping P-level from P8 to P2 at 5-minute intervals under pulmonary artery catheter monitoring. Forty-six (85%) completed the protocol; eight stopped for predefined safety criteria and recovered on return to baseline. Across the cohort, pulse pressure rose 12.2 mm Hg, cardiac power output fell 0.09 W, and wedge pressure rose 2.5 mm Hg.",practice-relevant as a protocol,2026-W33,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002555
10.1097/mat.0000000000002594,,Functional Status Change in Pediatric Extracorporeal Membrane Oxygenation Survivors is Equivalent to Propensity-Matched Patients Managed Without Extracorporeal Membrane Oxygenation,"Ruth, Amanda; Kennedy, Curtis",ASAIO Journal,2025,,,ECMO,general,,,,2023-08,2023-08-01,archive,1.0,True,False,False,https://journals.lww.com/ccmjournal/abstract/9900/extracorporeal_membrane_oxygenation_without.197.aspx
10.1097/mat.0000000000002629,41528099,Subphenotype-Specific Risk of Intracranial Hemorrhage During Extracorporeal Membrane Oxygenation in Acute Respiratory Distress Syndrome,Nishikimi M; Ohshimo S; Fukumoto W,ASAIO J,2026,2026-01-13,Journal Article / Multicenter Study / Observational Study,ECMO,,,"Japanese multicenter cohort of 536 adults on VV-ECMO for severe ARDS, classified into fibrotic, dry, and wet subphenotypes, analyzed with Fine-Gray competing-risk models under IPTW. ICH occurred in 3.7% overall and carried 65.0% mortality versus 27.5% without. Incidence was 8.7% in the fibrotic group versus 0.5% dry and 1.8% wet; fibrotic phenotype carried a hazard ratio of 4.33 (95% CI 1.47–12.69).",hypothesis-generating with a usable signal,2026-W33,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002629
10.1097/mat.0000000000002651,41575882,Is Veno-Venous Extracorporeal Membrane Oxygenation Always the Right Choice for Pediatric Patients With Refractory Respiratory Failure? An Extracorporeal Life Support Organization Registry Analysis,Assy J; Yit G; Alunni Fegatelli D; (Alessandri F; multi-institution),ASAIO J,2026,2026-01-23,Observational (ELSO Registry),ECMO,,,"ELSO Registry retrospective analysis (2014–2024), 5,162 pediatric VV-ECMO patients. Conversion to VA or alternative configuration occurred in 8.1% (n=421) and was associated with significantly higher in-hospital mortality (51.1% vs 26.7%, p<0.001), longer ECMO runs (13 vs 8 days), and longer hospital stay. Pre-ECMO lactate was an independent predictor of conversion (OR 1.056 per unit, CI 0.999–1.112). Patients with both low MAP and high lactate before ECMO deployment may not be appropriate VV candidates.",hypothesis-generating,2026-W23; 2026-07,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002651
10.1097/mat.0000000000002710,41975568,Preoperative Use of Venoarterial Extracorporeal Membrane Oxygenation in Postinfarct Ventricular Septal Rupture: Insights From the Extracorporeal Life Support Organization Registry,Gemelli M; Ronco D; Matteucci M; (Lorusso R; ELSO Registry multicenter; 2000-2025),ASAIO Journal,2026,2026-06-08,Observational Study,Cardiac CC,,,"ELSO Registry retrospective analysis (2000-2025). N=370 adults with post-AMI VSR receiving preoperative VA-ECMO; 66% in cardiogenic shock at ECMO initiation. In-hospital mortality 68%. Survivors were younger (62 vs 67 years), had lower pre-ECMO arrest rates (7% vs 21%), lower tamponade rates (2% vs 8%), and lower RRT rates (21% vs 37%).",hypothesis-generating,2026-W24,2026-09-05,weekly,1.0,True,False,True,https://www.ovid.com/10.1097/MAT.0000000000002710
10.1097/mat.0000000000002711,42485400,Early Experience of a Fully Magnetically Levitated Temporary Ventricular Assist Device in China: A Multicenter Single-Arm Study,Li P; Wu T; Wang IW,ASAIO J,2026,2026-07-22,Journal Article (multicenter single-arm),Cardiac CC,,,"Prospective multicenter single-arm study (N=40, 7 Chinese centers) of the MoyoAssist temporary VAD in postcardiotomy cardiogenic shock (50%) and bridge-to-transplant (32.5%). 30-day success rate 62.5%, no severe device-related adverse events; success exceeded target in both indication subgroups.",hypothesis-generating,2026-W31,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002711
10.1097/mat.0000000000002714,42007805,Extracorporeal Membrane Oxygenation in Immunocompromised Patients With Acute Respiratory Distress Syndrome: A Systematic Review and Meta-analysis,Fei S; Huang C; Zhang X,ASAIO J,2026,2026-04-20,Journal Article / Systematic Review / Meta-Analysis,ECMO,,,"Seventeen cohort studies, 5,136 adults (1,311 immunocompromised) meeting Berlin criteria. Immunocompromised patients had lower ECMO weaning (RR 0.77), higher hospital mortality (RR 1.38), and higher 6-month mortality (RR 1.31). Risk was graded by immunocompromise type: hematologic malignancy OR 3.76, autoimmune disease OR 2.50, solid organ transplant OR 1.40.",practice-relevant,2026-W33,2026-09-05,weekly,1.0,True,False,True,https://www.ovid.com/10.1097/MAT.0000000000002714
10.1097/mat.0000000000002731,42133752,Impact of Delayed Heparin Bridging on Bleeding and Stroke After Left Ventricular Assist Device Implantation,Jahangiri P; Luo Y; Sjatskig J; (Caliskan K; Erasmus MC),ASAIO J,2026,2026-05-14,Single-Center Retrospective Cohort,Cardiac CC,,,193 consecutive HeartMate 3 recipients compared by anticoagulation protocol (old: heparin at 24–48h if chest drain acceptable; new: withhold heparin ≥48h). Early reoperation for bleeding: 42.4% vs 24.1% (p=0.006). Stroke: 6.6% vs 8.0% (p=0.72). ICU stay: 7 vs 5 days (p=0.03). Hospital stay: 28 vs 24 days (p=0.04).,hypothesis-generating,2026-W21,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002731
10.1097/mat.0000000000002740,42312819,Pediatric Extracorporeal Cardiopulmonary Resuscitation (ECPR): Understanding Variations in Systems and Clinical Practice,O’Callaghan M; Belohlavek J; Cvetkovic M; Davidson M; Guerguerian AM; Hoskote A; Pollak U; Raman L; Roeleveld PP; Thiruchelvam T; Desai A,ASAIO Journal,2026,2026-06-19,journal-article,ECMO,,,"A survey of 53 ELSO-affiliated centers found wide variation in pediatric ECPR practice, including circuit readiness, institutional protocols, and use of cooling.",,2026-06; 2026-07,2026-09-05,monthly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002740
10.1097/mat.0000000000002742,42214006,Risk Score to Assess Extracorporeal Life Support Need After Norwood Operation on Arrival to Pediatric Cardiac Intensive Care Unit,Beshish AG; Horan V; Faisthalab M; (Garcia RU; Aljiffry A; Children's Healthcare of Atlanta/Emory),ASAIO J,2026,2026-05-29,Observational (retrospective; internal validation only),ECMO,,,"Retrospective cohort of 322 neonates post-Norwood (2010–2023); 71 (22%) required postoperative ECLS within 7 days. Multivariable logistic regression identified 6 predictors (AV valve regurgitation, mBTT shunt, CPB time >173.5 min, vasoactive inotropic score >19.5 on CICU arrival, delayed sternal closure, iNO use). Bedside risk score (range 0–29): low-risk (0–10) 8% ECLS rate, moderate (12–19) 31%, high (20–29) 65%. AUC 0.78.",hypothesis-generating,2026-W23,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002742
10.1097/mat.0000000000002746,42263212,Clinical Outcomes and Risk Factors in Pediatric Postcardiotomy Extracorporeal Membrane Oxygenation: A Nationwide Retrospective Cohort Study,Xu B; Zhou X; Yu X; (Hou X; Li C; Beijing Anzhen Hospital; Capital Medical University),ASAIO Journal,2026,2026-06-09,Observational Study,ECMO,,,"Nationwide retrospective cohort from the Chinese Society of Extracorporeal Life Support registry (December 2016-April 2024). N=487 pediatric patients (<18 years) receiving postcardiotomy ECMO (PC-ECMO). Overall in-hospital survival 48.9%; neonatal mortality 61.4%. Independent predictors of in-hospital mortality: RACHS-2 category 4-5 (OR 2.976, p<0.001), aortic cross-clamp time >90 min (OR 1.931, p=0.007), elevated lactate at 24h post-ECMO (OR 1.221 per mmol/L, p<0.001), and renal complications (OR 3.135, p<0.001). Combined predictive model AUC 0.737.",hypothesis-generating,2026-W24; 2026-06,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002746
10.1097/mat.0000000000002755,42247590,Against All Odds: A Case of Pediatric Acute Respiratory Distress Syndrome Requiring 233 Days of Extracorporeal Membrane Oxygenation Support,Dibert T; Wang W; Vázquez-Colón Z; Stukov Y; Jacobs J; Schecter M; Cornman J; Raymond S; Stahl R; Jaudon A; Philip J; Narasimhulu S; Bleiweis M; Peek G,ASAIO Journal,2026,2026-06-05,journal-article,ECMO,,,A 4-month-old with RSV-related necrotizing pneumonia and pediatric ARDS survived 233 days of ECMO and was discharged home on room air.,,2026-06,2026-09-05,monthly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002755
10.1097/mat.0000000000002758,42273795,Anticoagulation Changes and Biochemical Signals Preceding Hospital-Acquired Infections in Pediatric Extracorporeal Support,Davidson SM; Miller JO; Bauer PN; (Rilinger JF; Children's Mercy Hospital; Kansas City),ASAIO Journal,2026,2026-06-11,Observational Study,ECMO,,,"Single-center retrospective propensity-matched case-control study (N=62 HAI cases vs 169 matched controls). Patients with HAIs had significantly more ECMO circuit changes (20 vs 3, p<0.001) and greater anticoagulation variability: more heparin adjustments on ECMO (p<0.001) and bivalirudin adjustments on CRRT (p=0.014). Absolute neutrophil count elevated in infected patients (7.0 vs 4.8 K/µL, p=0.003); CRP, PCT, and WBC did not differ. Anticoagulation variability and circuit instability preceded HAI diagnosis.",hypothesis-generating,2026-W24; 2026-06,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002758
10.1097/mat.0000000000002764,42301734,Patterns of Multiple Organ Dysfunction in Children on Extracorporeal Membrane Oxygenation Support,Huang V; Huang JX; Roem J; Ng DK; Bembea MM,ASAIO Journal,2026,2026-06-16,journal-article,ECMO,,,"Among 317 children supported on ECMO, non-survivors accumulated more organ dysfunctions than survivors from cannulation onward, with the gap widening after decannulation.",,2026-06,2026-09-05,monthly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002764
10.1097/mat.0000000000002774,42402039,The HELP Score in Non-Asphyxial Hypothermic Cardiac Arrest Treated With Extracorporeal Life Support: External Validation and Clinical Utility,Mendrala K; Darocha T; Takauji S; Brožek T; Rischall M; Soumagnac T; Podsiadło P,ASAIO J,2026,2026-07-07,Validation Study (retrospective; 8-country multicenter),ECMO,,,"External validation of the HELP score for predicting outcomes in non-asphyxial hypothermic cardiac arrest treated with ECLS, across an 8-country multicenter cohort (N=106).",confirmatory,2026-W28,2026-09-05,weekly,1.0,True,False,True,https://www.ovid.com/10.1097/MAT.0000000000002774
10.1097/mat.0000000000002788,42424123,Incidence and Outcomes of Late Right Heart Failure Following Left Ventricular Assist Device Implantation,Wang Y; Vu T; Farag J; Zhu MZL; McLean J; Rix J; Taylor AJ; Marasco SF,ASAIO J,2026,2026-07-09,Journal Article (single-center retrospective cohort),Cardiac CC,,,"Single-center retrospective cohort (N=183) characterizing incidence and outcomes (ICU LOS, AKI, arrhythmia) of late right heart failure after LVAD implantation.",not stated,2026-W28; 2026-07,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002788
10.1097/mat.0000000000002790,42402038,Incidence and Mortality Outcomes of Extracorporeal Membrane Oxygenation in Infants With Congenital Lung Malformations: A Registry Study,Giron A; Chen Z; Yu PT; Guner YS,ASAIO J,2026,2026-07-07,Journal Article (ELSO registry cohort; effectively multicenter),ECMO,,,"ELSO registry cohort (2000–2024) of 451 infants placed on ECMO for congenital lung malformations, 88% neonates. Overall survival to discharge was 47%, varying by malformation subtype. Postnatal corticosteroid exposure and lower weight at ECMO initiation were associated with survival; ECPR, hemorrhagic complications, and neurologic complications were associated with mortality.",confirmatory/risk-stratifying,2026-W28; 2026-07,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002790
10.1097/mat.0000000000002795,42497296,Outcomes of Temporary Right Ventricular Assist Device at the Time of Durable Left Ventricular Assist Device Implantation,Usman AA; Cevasco M; Bermudez C,ASAIO J,2026,2026-07-24,Journal Article,Cardiac CC,,,"Retrospective single-center cohort (N=102 receiving temporary RVAD at durable LVAD implant, 2017-2025). Preoperative mechanical circulatory support (VA-ECMO or micro-axial pump) was independently associated with improved 1-year survival (HR 0.36, 95% CI 0.17-0.83). Authors explicitly note causality cannot be established from this retrospective design.",hypothesis-generating,2026-W31,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002795
10.1097/mat.0000000000002796,42490650,The Role of Recirculation-Guided Blood Flow Adjustment in Venovenous Extracorporeal Membrane Oxygenation: A Pilot Study,Behnel N; Heilmann W; Skrypnikov V,ASAIO J,2026,2026-07-23,Journal Article (pilot),ECMO,,,"Prospective single-center pilot (N=21 severe ARDS patients on high-flow V-V ECMO) using ultrasound-dilution-measured recirculation to guide stepwise flow reduction. Recirculation was measurable in 90% (median 14%), was significantly higher with RV dysfunction (25% vs 9%, p=0.024), and flow reduction was completed in 75% of attempts (9/12) while maintaining oxygenation (SaO2 99%→98%).",hypothesis-generating,2026-W31,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002796
10.1097/mat.0000000000002798,42497244,Venoarterial Extracorporeal Membrane Oxygenation Timing in Infarct-Related Cardiogenic Shock: Before Versus After Primary Percutaneous Coronary Intervention,Pan C; Zhao J; Bai N,ASAIO J,2026,2026-07-24,Journal Article,Cardiac CC,,,"Single-center retrospective registry cohort (N=113 AMICS patients on VA-ECMO; 72 pre-PCI vs 41 post-PCI). Pre-PCI ECMO initiation was associated with lower 30-day mortality (29.2% vs 61.0%, adjusted HR 0.32, 95% CI 0.17-0.60) and consistently lower mortality out to 360 days.",hypothesis-generating despite a large effect,2026-W31,2026-09-05,weekly,1.0,True,False,True,https://journals.lww.com/10.1097/MAT.0000000000002798
10.1097/mat.0000000000002799,42525875,Rehabilitation Intensity and Discharge Outcomes in Venovenous Extracorporeal Membrane Oxygenation Used as a Bridge to Recovery,Shim H; Kim SW; Suh JH; Crain N; Pierce B; Chung JW,ASAIO Journal,2026,2026-07-29,journal-article,ECMO,,,"Among 153 adults supported with venovenous ECMO as a bridge to recovery, higher rehabilitation intensity (physical therapy sessions per ECMO day) was independently associated with favorable discharge disposition (odds ratio 15.2, 95% CI 2.00-145.0).",,2026-07,2026-09-05,monthly,1.0,True,False,True,https://www.ovid.com/10.1097/MAT.0000000000002799
10.1097/mat.0000000000002801,42552563,Beating the Odds: Survival After Extracorporeal Membrane Oxygenation Decannulation Due to Poor Prognosis in Children—An Extracorporeal Life Support Organization Registry Study,Wanders A; Thiagarajan RR; Swol J,ASAIO J,2026,2026-08-05,Journal Article,ECMO,,,"ELSO Registry cohort of 6,662 pediatric runs decannulated for poor prognosis, 2013–2023. Eighteen patients (0.3%, roughly 1 in 370) survived to discharge. Survivors had lower pre-ECMO lactate (median 2.7 vs 6.2 mmol/L, p = 0.031) and more often pulmonary indications (44% vs 27%, not significant at p = 0.2).",practice-relevant for prognostication conversations,2026-W33; 2026-07,2026-09-05,weekly,1.0,True,False,True,https://www.ovid.com/10.1097/MAT.0000000000002801
10.1097/mat.0000000000002805,42574647,Comparative Performance of Oxygenators for Extracorporeal Membrane Oxygenation in Adults: A Retrospective Analysis,SOUSSE LE; HAGIWARA J; LIU Q; MAUL TM; MICHALEK JE; ANDERSON BJ; DELLAVOLPE JD,ASAIO J,2026,2026-08-10,Journal Article,ECMO,,,,null/confirmatory,2026-W34,2026-09-05,weekly,1.0,True,False,True,https://www.ovid.com/10.1097/MAT.0000000000002805
10.1097/mat.0000000000002808),,Electrical Impedance Tomography Reveals Venoarterial ECMO Flow-Induced Ventilation-Perfusion Mismatch](https://pubmed.ncbi.nlm.nih.gov/42606891/) ([DOI,Protti I; Francovich JE; van Thiel R,ASAIO J,2026,,Journal Article (case report),ECMO,,,,hypothesis-generating,2026-W35,2026-09-05,weekly,1.0,True,False,False,
